,direction_东,direction_东北,direction_东南,direction_东西,direction_北,direction_南,direction_南北,direction_朝东,direction_朝东北,direction_朝东南,direction_朝北,direction_朝南,direction_朝西,direction_朝西北,direction_朝西南,direction_西,direction_西北,direction_西南,direction_nan,district_海淀,district_nan,rent_type_合租,rent_type_整租,rent_type_nan,room_type_主,room_type_次,room_type_隔断,room_type_nan,zone_万寿路,zone_万柳,zone_上地,zone_世纪城,zone_二里庄,zone_五棵松,zone_五道口,zone_交通大学,zone_人民大学,zone_公主坟,zone_军博,zone_北大清华,zone_北太平庄,zone_北洼路,zone_北航,zone_厂洼,zone_双榆树,zone_四季青,zone_大钟寺,zone_安宁庄,zone_定慧寺,zone_明光桥,zone_清河,zone_温泉,zone_牡丹园,zone_甘家口,zone_田村,zone_白石桥,zone_航天桥,zone_花园桥,zone_苏州桥,zone_苏州街,zone_蓟门桥,zone_西三旗,zone_西二旗,zone_西北旺,zone_车道沟,zone_马甸,zone_马连洼,zone_魏公村,zone_nan,pay_type_不限,pay_type_其他,pay_type_年付,pay_type_押一付一,pay_type_押一付三,pay_type_押一付二,pay_type_押一付十一,pay_type_押一付半年,pay_type_押一付四,pay_type_押一付年,pay_type_押三付一,pay_type_押三付三,pay_type_押三付二,pay_type_押三付半年,pay_type_押三付四,pay_type_押三付年,pay_type_押二付一,pay_type_押二付三,pay_type_押二付二,pay_type_押二付五,pay_type_押二付半年,pay_type_押二付四,pay_type_押二付年,pay_type_押零付一,pay_type_押零付三,pay_type_押零付二,pay_type_押零付十一,pay_type_押零付半年,pay_type_押零付年,pay_type_面议,pay_type_nan,微波炉, 美食,decoration, 旅游景点,distance1000,floor,床,热水器, 购物,complete_time,is_broker,building_count,score,独立卫生间,冰箱,洗衣机,Unnamed: 0,可做饭, 地铁,facilities_null, 银行,宽带网,toilet_num, 酒店,price,crawl_time,沙发,暖气, 学校,property_fee,衣柜, 医院,hall_num,house_count,distance500,room_num,distance2000,distance1500,电视,阳台,area, 公交,空调,floor_total,one_room_area,one_area_price
104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.0,4,20.0,127.0,2,1,1,20.0,51.0,1.0,9.0,44.74,1,1,1,407,1,10.0,0,20.0,1,1.0,20.0,1800.0,22,1,1,20.0,2.4,1,20.0,1.0,276.0,60.0,3.0,38.0,114.0,1,1,23.0,20.0,1,6.0,8,78
105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.0,3,20.0,104.0,3,0,0,20.0,47.0,1.0,6.0,38.04,0,0,0,411,0,6.0,1,20.0,0,1.0,20.0,2500.0,21,0,0,20.0,2.4,0,20.0,1.0,386.0,45.0,2.0,70.0,127.0,0,0,22.0,20.0,0,6.0,11,114
106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20.0,3,20.0,115.0,3,1,1,20.0,33.0,1.0,1.0,39.3,1,1,1,417,1,13.0,0,20.0,1,1.0,20.0,2400.0,20,1,1,20.0,2.4,1,20.0,1.0,48.0,81.0,3.0,34.0,66.0,1,1,25.0,20.0,1,23.0,8,96
107,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,3,20.0,151.0,1,1,1,20.0,46.0,1.0,3.0,59.14,1,1,1,439,1,9.0,0,20.0,1,1.0,20.0,2300.0,16,1,1,20.0,2.4,1,20.0,1.0,126.0,67.0,3.0,39.0,65.0,1,1,20.0,20.0,1,6.0,7,115
108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.0,4,20.0,71.0,2,1,1,20.0,55.0,1.0,13.0,26.36,1,1,1,480,1,10.0,0,20.0,1,1.0,20.0,1400.0,7,1,1,20.0,2.4,1,20.0,1.0,1620.0,94.0,3.0,110.0,108.0,1,1,25.0,20.0,1,15.0,8,56
109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20.0,3,20.0,92.0,2,1,1,20.0,40.0,1.0,3.0,36.54,1,1,1,487,1,4.0,0,20.0,1,1.0,20.0,2600.0,6,1,1,20.0,2.4,1,20.0,1.0,208.0,128.0,3.0,65.0,99.0,1,1,28.0,20.0,1,6.0,9,93
110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.0,4,20.0,121.0,2,1,1,20.0,42.0,1.0,1.0,38.57,0,1,1,452,1,3.0,0,20.0,1,1.0,20.0,2600.0,13,1,1,20.0,2.4,1,19.0,1.0,72.0,56.0,1.0,51.0,75.0,1,1,25.0,20.0,1,23.0,25,104
111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.0,3,20.0,78.0,0,0,0,20.0,52.0,0.0,2.0,18.32,1,0,0,89,1,0.0,0,20.0,0,1.0,20.0,1600.0,88,0,0,20.0,2.08,0,20.0,1.0,602.0,57.0,3.0,34.0,84.0,0,1,10.0,20.0,0,4.0,3,160
112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,4,20.0,80.0,0,1,1,20.0,0.0,0.0,61.0,52.27,0,1,1,382,1,8.0,0,20.0,1,1.0,20.0,1550.0,27,1,1,20.0,2.4,1,15.0,1.0,244.0,34.0,3.0,81.0,80.0,1,1,15.0,20.0,1,5.0,5,103
113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,4,20.0,123.0,0,1,1,20.0,38.0,0.0,4.0,32.8,1,1,1,324,1,3.0,0,20.0,1,2.0,20.0,1000.0,40,1,1,20.0,2.4,1,20.0,2.0,116.0,31.0,3.0,34.0,129.0,1,1,10.0,20.0,1,3.0,3,100
114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,3,20.0,109.0,0,1,1,20.0,10.0,0.0,27.0,50.81,1,1,1,343,1,11.0,0,20.0,1,1.0,20.0,1500.0,36,1,1,20.0,2.4,1,20.0,1.0,132.0,34.0,1.0,69.0,103.0,1,1,15.0,20.0,1,3.0,15,100
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,3,20.0,107.0,2,1,1,20.0,0.0,1.0,4.0,29.01,1,1,1,94,1,4.0,0,20.0,1,1.0,20.0,1800.0,87,1,1,20.0,2.2,1,20.0,1.0,594.0,20.0,2.0,58.0,76.0,1,1,18.0,20.0,1,6.0,9,100
116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,4,20.0,127.0,3,1,1,20.0,0.0,1.0,5.0,5.83,1,1,1,200,1,6.0,0,20.0,1,1.0,20.0,2690.0,65,1,1,20.0,2.4,1,20.0,1.0,13.0,52.0,3.0,35.0,99.0,1,1,8.0,20.0,1,21.0,3,336
117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,5,20.0,90.0,2,1,1,20.0,0.0,1.0,1.0,39.1,1,1,1,264,1,3.0,0,20.0,1,1.0,20.0,950.0,52,1,1,20.0,2.4,1,8.0,1.0,18.0,38.0,3.0,56.0,76.0,1,1,12.0,20.0,1,6.0,4,79
118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,3,20.0,73.0,1,1,0,20.0,0.0,1.0,3.0,28.74,0,0,0,203,0,6.0,0,20.0,0,1.0,20.0,1400.0,65,0,0,19.0,2.4,0,5.0,1.0,12.0,12.0,3.0,65.0,86.0,0,0,18.0,20.0,0,6.0,6,78
119,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,4,11.0,112.0,2,1,1,20.0,0.0,1.0,4.0,49.1,0,1,1,213,0,3.0,0,20.0,1,1.0,20.0,1300.0,63,0,1,20.0,2.4,0,20.0,1.0,13.0,69.0,3.0,36.0,93.0,1,0,17.0,20.0,1,23.0,6,76
120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,4,20.0,106.0,1,1,1,20.0,0.0,1.0,1.0,23.96,0,1,1,214,0,9.0,0,20.0,1,1.0,20.0,2000.0,62,0,1,20.0,2.4,0,20.0,1.0,54.0,70.0,3.0,98.0,86.0,1,0,23.0,20.0,1,6.0,8,87
121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,4,20.0,132.0,2,1,1,20.0,0.0,1.0,5.0,35.0,1,1,1,229,1,7.0,0,20.0,1,1.0,20.0,1600.0,59,1,1,20.0,2.4,1,20.0,1.0,14.0,75.0,3.0,76.0,66.0,1,1,15.0,20.0,1,25.0,5,107
122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,4,20.0,142.0,1,0,0,20.0,0.0,1.0,2.0,37.43,0,0,0,272,0,6.0,1,20.0,0,1.0,20.0,1100.0,50,0,0,20.0,2.4,0,20.0,1.0,76.0,52.0,1.0,36.0,79.0,0,0,15.0,20.0,0,21.0,15,73
123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.0,2,20.0,107.0,1,1,1,20.0,0.0,1.0,2.0,52.29,1,1,1,273,1,17.0,0,20.0,1,1.0,20.0,1600.0,50,1,1,20.0,2.4,1,20.0,1.0,90.0,67.0,3.0,40.0,116.0,1,1,20.0,20.0,1,12.0,7,80
124,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,3,20.0,109.0,1,1,1,20.0,0.0,1.0,1.0,0.0,0,1,1,282,1,13.0,0,20.0,1,1.0,20.0,850.0,48,1,1,20.0,2.4,1,20.0,1.0,1.0,71.0,2.0,67.0,71.0,1,1,20.0,20.0,1,6.0,10,42
125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,3,20.0,157.0,2,1,1,20.0,0.0,1.0,8.0,27.21,1,1,1,327,1,8.0,0,20.0,1,1.0,20.0,1150.0,39,1,1,20.0,2.4,1,20.0,1.0,276.0,30.0,2.0,51.0,88.0,1,1,22.0,20.0,1,6.0,11,52
126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.0,3,15.0,111.0,1,1,1,20.0,0.0,1.0,5.0,29.17,1,1,1,330,1,5.0,0,20.0,1,1.0,20.0,2000.0,38,1,1,20.0,2.4,1,12.0,1.0,180.0,52.0,3.0,93.0,73.0,1,1,20.0,20.0,1,9.0,7,100
127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.0,3,17.0,125.0,2,1,1,20.0,0.0,1.0,22.0,19.98,0,1,1,335,0,7.0,0,20.0,1,1.0,20.0,1200.0,37,0,1,20.0,2.4,0,20.0,1.0,1253.0,41.0,2.0,72.0,54.0,1,0,16.0,20.0,1,16.0,8,75
128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.0,3,20.0,149.0,2,1,1,20.0,0.0,1.0,51.0,51.15,1,1,1,357,1,0.0,0,20.0,1,1.0,20.0,1500.0,33,1,1,20.0,2.4,1,20.0,1.0,204.0,61.0,2.0,62.0,86.0,1,1,16.0,20.0,1,6.0,8,94
129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20.0,4,20.0,141.0,1,1,1,20.0,0.0,1.0,1.0,51.03,1,1,1,359,1,0.0,0,20.0,1,1.0,16.0,2000.0,32,1,1,20.0,2.4,1,12.0,1.0,4.0,91.0,2.0,25.0,119.0,1,1,25.0,20.0,1,30.0,12,80
130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,3,20.0,100.0,2,1,1,20.0,0.0,1.0,3.0,51.92,0,1,1,385,0,13.0,0,20.0,1,1.0,20.0,2400.0,27,0,1,20.0,2.4,0,20.0,1.0,6.0,41.0,3.0,64.0,127.0,1,0,25.0,20.0,1,6.0,8,96
131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20.0,2,20.0,120.0,1,1,1,20.0,0.0,1.0,1.0,66.85,1,1,1,422,1,9.0,0,20.0,1,1.0,20.0,1800.0,19,1,1,20.0,2.4,1,20.0,1.0,71.0,92.0,3.0,64.0,82.0,1,1,22.0,20.0,1,6.0,7,82
132,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.0,3,20.0,96.0,2,1,1,20.0,0.0,1.0,1.0,4.55,1,1,1,443,1,5.0,0,20.0,1,1.0,20.0,2000.0,15,1,1,20.0,2.4,1,20.0,1.0,534.0,76.0,3.0,77.0,72.0,1,1,23.0,20.0,1,6.0,8,87
133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.0,3,20.0,125.0,2,1,1,20.0,0.0,1.0,1.0,26.39,1,1,1,444,1,13.0,0,20.0,0,1.0,20.0,1700.0,15,1,1,20.0,2.4,1,20.0,1.0,534.0,60.0,3.0,36.0,190.0,1,1,18.0,20.0,1,25.0,6,94
134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,3,20.0,141.0,1,1,1,20.0,0.0,1.0,2.0,21.94,1,1,1,463,1,0.0,0,20.0,1,1.0,16.0,1400.0,11,1,1,20.0,2.4,1,13.0,0.0,74.0,110.0,3.0,46.0,54.0,1,1,15.0,20.0,1,6.0,5,93
135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.0,4,20.0,87.0,2,0,1,20.0,0.0,1.0,1.0,56.1,1,0,0,481,1,11.0,0,20.0,0,1.0,20.0,1600.0,7,0,1,20.0,2.4,0,20.0,1.0,48.0,67.0,3.0,101.0,87.0,0,1,20.0,20.0,0,12.0,7,80
136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,3,20.0,142.0,2,1,1,20.0,0.0,1.0,4.0,50.0,1,1,1,237,1,3.0,0,20.0,1,1.0,20.0,1100.0,58,1,1,20.0,2.4,1,20.0,1.0,13.0,62.0,3.0,32.0,65.0,1,1,10.0,20.0,1,6.0,3,110
137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,4,20.0,115.0,3,1,1,20.0,0.0,1.0,2.0,55.64,0,1,1,262,0,9.0,0,20.0,1,1.0,20.0,2000.0,52,0,1,20.0,2.4,0,20.0,1.0,2.0,72.0,3.0,59.0,118.0,1,0,22.0,20.0,1,9.0,7,91
138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.0,3,20.0,101.0,1,1,1,20.0,0.0,1.0,3.0,50.0,0,1,1,390,0,5.0,0,20.0,1,1.0,20.0,2600.0,26,0,1,20.0,2.4,0,20.0,1.0,12.0,112.0,2.0,32.0,97.0,1,0,26.0,20.0,1,8.0,13,100
139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.0,4,20.0,85.0,2,1,1,20.0,0.0,1.0,7.0,29.17,1,1,1,228,1,3.0,0,20.0,1,1.0,20.0,1000.0,60,1,1,20.0,2.4,1,20.0,1.0,22.0,65.0,3.0,80.0,66.0,1,1,15.0,20.0,1,6.0,5,67
140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,4,20.0,81.0,2,1,1,20.0,0.0,1.0,17.0,39.51,1,1,1,231,0,14.0,0,20.0,1,1.0,20.0,2200.0,59,1,1,20.0,2.4,1,20.0,1.0,68.0,87.0,3.0,92.0,90.0,0,1,22.0,20.0,1,25.0,7,100
